"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mauricio","MUS","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","956645874.992846","1175230799.75455","1184708882.23781","1349318561.33971","1256357353.59879","1296522845.61652","1250260258.47251","1305073285.5922","1215158229.11982","1275101630.82313","1269971348.40469","1324244379.75172","1434770611.2759","1606680325.39569","1748258203.23427","1764099000.88423","2183115628.46409","2326057723.31633","2415164484.14352","2500094365.06655","2248553408.34244","2380821254.97879","2511696807.06682","2521336581.62197","2639798699.70502","2823382852.5131","3098437750.78927","3373921085.21339","3603055765.11841","3763937559.42765","4034441844.05284","4213387344.00584","4487792561.84826","4715865005.16452","4910919918.93151","5121487228.29028","5407667941.33109","5715227834.38157","6062253049.4966","6220534375.14893","6730791855.59575","6956107854.23256","7068443337.88459","7487280094.82553","7811480809.50426","7950333241.41915","8337160251.7456","8814630766.63288","9289471624.25339","9597424761.29619","10017523547.3152","10425991883.2378","10790496900.1707","11153101416.1964","11579927241.3987","12007291045.6489","12471068851.5812","12962177523.4319","13481538349.276","13871328044.4569","11853530018.6947","12257000314.8444","13345407870.5052","14273219058.5629",
"Malawi","MWI","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","944667422.05201","1016836214.17184","1023632388.92806","1009392858.66243","1036253845.01085","1177355281.63546","1333343510.5419","1430431584.17951","1402923252.37505","1485448247.09785","1492567970.50324","1734641056.58582","1842732594.90265","1885127635.56413","2020403708.84851","2143382122.78195","2250502600.77444","2361183024.63007","2591281916.70611","2705198653.49516","2716201951.97029","2572511628.91387","2636913267.75214","2734972402.74041","2881575238.55493","3013291524.4042","3006818901.85264","3055686904.11751","3152774981.33546","3195170015.75976","3377048507.11532","3671872668.44803","3402615041.1934","3732391066.97556","3350187439.51753","3910634175.57071","4196762833.82416","4355921668.80995","4525595860.31767","4663277073.71661","4736773940.22415","4501121160.07798","4577640221.12665","4838823865.4769","5101112194.4994","5267853576.18411","5515442681.90011","6044925172.53811","6506741521.25712","7048630102.94242","7533157578.02466","7904743381.81252","8054933506.12399","8490733601.03216","8968360291.05329","9219474379.31534","9449961238.70794","9827959688.29237","10259573043.6684","10818533187.4046","10905081272.332","11205123962.9589","11308597648.7498","11482709535.2282",
"Malasia","MYS","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","10075053649.8072","10840555621.6448","11536630907.8954","12383281583.8406","13046897050.9237","14049533276.9683","15147744693.7571","15732015396.7718","16987114742.2068","17817535562.9787","18884189212.4274","20779153503.2444","22729992899.4898","25389647919.0597","27501726905.7384","27722034464.7822","30927669086.1643","33325509326.093","35542952796.7525","38865898972.0635","41758231849.7993","44657131817.3834","47311173244.6651","50269176995.279","54170965009.8042","53615577053.7607","54280729183.0432","57098947792.52","62773281162.3831","68460289886.5035","74627553679.509","81751102498.1732","89014784403.7144","97822746879.1401","106834219205.048","117335045630.591","129071719045.017","138523307832.505","128328802476.716","136205126470.557","148271359064.948","149038923296.259","157073594223.932","166165798103.902","177437551536.374","186898768708.901","197336779111.682","209766600383.972","219902039818.778","216573759299.08","232654030399.227","244970531973.676","258378881826.473","270506469604.101","286755041078.03","301355266964.947","314764917575.088","333061328477.268","349191778300.005","364602265936.14","344706479641.244","356073661872.224","386875259314.187","401113360563.35",
"América del Norte","NAC","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","3709291339395.25","3797031141980.1","4032407343517.44","4212520854023.01","4459706808968.15","4744809287984.68","5054342068337.23","5183175369928.57","5432730285504.25","5609466833811.22","5633795148557.97","5822622966978.79","6129774411179.25","6481135282573.1","6467016893579.79","6463542412523.4","6814741556962.63","7123436129079.75","7506484809174.76","7747670295738.63","7744253088958.99","7946713305978.1","7793724581287.35","8137150263972.89","8716382142805.99","9083723343722.84","9388057151840.88","9717257463266.39","10125057004764.1","10485281074257","10668190145468.7","10639054442893","10991016160023.7","11292663316002.5","11751612160254.7","12067144337586.4","12502444621385.5","13056831102712.6","13636174613543","14292758795832.4","14887619188715.7","15040994797665.1","15311920325585.2","15727951120452.9","16323627679673.2","16888634667144","17357178531022.8","17705725090421.3","17737883003412.7","17275880746723.3","17746468684622.6","18045711648016.1","18450545281042.3","18844187090398.1","19324609678599.6","19858182357217.1","20207172753017.1","20712926958303","21323521911580.8","21840133994015.4","21308467546454.6","22536109207181.7","23004561377446.6","23563484041823.5",
"Namibia","NAM","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","3477739161.30949","3511523641.00858","3497544590.4164","3433768600.46996","3425634293.66579","3441535103.59146","3605602362.64102","3733737146.75807","3764097990.89465","3834060337.80812","3912561187.29612","4232045772.77894","4536302039.10592","4464649372.02005","4541882425.73877","4718971067.42416","4869568737.86144","5075069422.96386","5242119678.32805","5418741285.63406","5607973667.33031","5674032719.94258","5945742924.34569","6197830193.6963","6958275950.69608","7134269025.97086","7638888381.86825","8049405616.20712","8262699735.19694","8287154923.12437","8787636883.68937","9235045191.83414","9702493818.43111","10247261642.7308","10871578021.6669","11335161083.5061","11338991738.8743","11222511852.4612","11341464134.0932","11246291706.3317","10335184546.1643","10707646943.9364","11280470086.908","11749736033.6795",
"Nueva Caledonia","NCL","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8738203074.3957","","","","","","","","",
"Níger","NER","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","2602180352.66278","2720485699.01606","3000116629.79646","3282974505.52137","3287276511.73776","3514748216.63627","3501304403.14799","3505606409.36438","3519050222.85266","3325997034.48358","3427632150.81039","3622298371.03122","3435160573.56497","2849548703.9568","3099603386.06155","3013025467.74032","3033459908.97494","3268995364.33056","3709414436.8571","3974526140.88837","3876950088.1899","3870062063.28482","3954215023.32994","3801438868.18018","3162043118.60555","3406093636.53018","3622453380.98841","3625651332.08849","3874775278.55005","3911858659.29872","3860672838.20896","3843705601.8807","3920608632.47669","3933219484.77413","4006172005.58166","4104613431.71867","4108739820.30038","4171499823.06338","4587507438.32542","4577434991.48422","4522117708.50312","4850791323.99035","5089376067.96136","5199846593.3602","5218763717.35798","5601396628.31908","5933618261.55882","6120095511.70958","6593265446.85522","6722664934.31258","7299346341.92573","7471447186.58798","8259606009.352","8698614858.59842","9276388744.59484","9683867926.44282","10239808436.9433","10752347793.0235","11527744540.163","12212475570.6373","12646096746.8881","12821067681.4111","14346774735.5026","14705444103.8902",
"Nigeria","NGA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","65552393151.303","65678119684.674","68372888067.7204","74238337576.4328","77913498064.0117","81719554395.0983","78246053144.3064","65927285449.6722","65104275426.9755","80857806917.0942","101078114311.651","115469142733.235","119353827264.391","125790293297.198","139829338541.911","132519413714.665","144502285208.379","153207273164.612","144376163268.424","154135170311.433","160616293802.831","139530778712.877","130037957319.957","115832500285.928","114540246019.712","121313042218.594","121386976784.822","125271512342.57","134458956986.461","137039737057.515","153178750575.315","153727670613.193","160847095650.799","157573666209.79","154713823159.432","154601400725.054","161088358074.458","165819683303.941","170099910681.03","171093510004.149","179675448843.373","190308075297.965","219480696548.006","235606371240.501","257401275803.762","273974099482.934","290575362867.503","309727563830.14","330679000570.778","357255424171.356","385856064172.784","406337011591.35","423525315758.054","451780110046.797","480286163931.15","493026682800.63","485055087455.82","488964081500.901","498365674277.734","509371727735.743","500232309808.216","518476715283.896","535335926240.996","550647684655.998",
"Nicaragua","NIC","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","2980610211.85911","3204088717.25354","3553039557.73499","3939094333.47512","4399908458.0547","4819006594.89668","4978088575.65121","5325037147.14042","5396550268.81565","5733171095.84869","5810788290.60178","6002820694.34859","6136126707.66234","6529882815.93457","7456631543.39724","7445204487.13441","7833059027.21025","8488567046.82919","7823165221.7001","5751685819.8888","6016938171.46198","6339644026.11314","6287889586.50005","6577963239.99771","6474946158.08375","6210648472.02688","6147466976.15096","6104044162.33718","5344101527.08387","5251209481.62046","5248452611.27937","5238518261.7687","5258757097.83275","5238093545.58891","5412926761.67426","5732934008.49933","6096646726.92978","6338479420.87653","6573743586.63857","7036270243.74082","7324869218.07341","7541747131.5097","7598607295.06977","7790147888.75756","8203973832.22524","8555300671.24233","8910619383.46431","9362906161.43985","9684500655.92544","9365755448.17113","9778752061.74693","10396522413.8259","11071878350.3686","11617291815.7191","12173277634.4672","12756706583.3113","13338785870.0196","13956556222.0985","13487098742.5056","13096446535.4014","12866554084.9251","14193796833.0923","14726388508.1521","15399345045.3421",
"Países Bajos","NLD","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","163993138241.042","164477814504.597","175733865781.687","182103553317.144","197172447408.355","214214249225.001","220086085295.741","231706663055.4","246573273136.416","262426576726.428","278540044641.616","290564563677.776","300832750436.385","317210756181.547","328118739110.483","328125396187.827","342747679887.529","351386430467.402","360860676429.789","368129009943.781","373068985166.768","370145572922.263","365552967323.612","373119759805.182","384543489815.709","394465403148.719","405459058225.018","413289480955.017","427511676525.385","446408196647.337","465082446942.397","476426432932.937","484554605651.777","490648132551.043","505176677944.667","520918165020.581","539143748273.904","562483569063.842","588717336764.449","618353650975.274","644297559542.718","659290074379.866","660722537625.617","661750925152.705","674886321780.345","688727404110.835","712564183491.074","739448107993.38","755496534043.895","727793352989.741","737565720627.788","749006761258.435","741289340197.321","740324364660.471","750862107575.857","765572770634.375","782351934079.297","805125436190.089","824133764145.055","840250428566.882","807597591789.77","857602880650.928","894727808846.024","895765770359.845",
"Noruega","NOR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","68793506120.5777","73109153568.8942","75166405041.5047","78011485856.7643","81919589027.6677","86249538034.6903","89515388224.6616","95115541634.8423","97265034483.756","101646446369.396","103621742275.499","109500837036.272","115337893975.406","120566084530.33","125294905445.903","131499638317.66","139160194275.085","144950253177.638","150558892218.663","157142089490.545","164314436292.239","166940746098.998","167333595122.455","173981771210.086","184511811511.832","194758499534.98","202630856670.456","206183982639.248","205657951844.58","207793200372.016","211808370362.716","218341469463.677","226145995659.812","232580262478.041","244337831972.719","254491515965.692","267287258447.866","281412338534.67","288922351968.585","294908959388.24","304696827529.193","310995308463.367","315279446109.331","318258551203.885","331035320863.904","339924026041.128","348291164617.133","358440508422.031","360167903275.809","353179332437.739","355959036891.599","359894719437.842","369676511315.49","373433130102.304","381081533533.12","388159512245.53","392680500155.007","402355151389.893","405690275911.956","410249333471.117","405005642244.497","420836044228.583","433484840343.081","435713464916.813",
"Nepal","NPL","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","3312007761.75177","3375209678.85406","3439686985.42997","3504872894.03618","3768875641.61809","3723528943.78247","3985689329.11359","3923054320.96576","3949553904.15016","4125839146.34275","4232120437.92003","4181530376.86964","4311902146.18239","4291354368.62104","4563151175.74783","4629612136.05021","4833247300.77853","4979065088.24023","5198429819.63208","5321574269.33515","5198145984.11107","5631773977.62118","5844619815.88856","5670601763.14636","6219580092.51967","6601767395.35871","6903181024.46332","7020232622.83081","7560566498.88241","7887912410.01399","8253520017.23124","8779116585.00696","9139622809.39563","9491484580.52648","10271305209.265","10627560489.2414","11193827112.9875","11758960072.8988","12113656106.9535","12648180059.6101","13432367221.0195","14077106359.8202","14094019042.6825","14650033415.89","15336036356.9726","15869604827.464","16403555897.1058","16963173094.5667","17998713599.3171","18814609456.1982","19720799061.8121","20395607080.0478","21348110877.0432","22100664484.6361","23429242138.2095","24360801286.7638","24466311259.2881","26662720369.2492","28695053195.3456","30605298792.5448","29880069318.7261","31325711777.1674","33089761145.0969","33735853500.29",
